year,,2022,2022,2022,2022,2022,2022,2022
month,,2,3,4,5,6,7,8
fips,county_name,,,,,,,
27001,Aitkin,38.68523011194463,40.454439253622105,31.699319993242877,27.76070190784517,26.29087693330902,24.36735995954828,22.151080866812116
27003,Anoka,22.428474305538458,24.644967283094285,15.08711254849776,15.882568795434555,14.718324331940998,12.592202883834425,12.529646445795303
27005,Becker,32.81811049614603,36.81373796699364,29.58441052965282,24.967974365139124,22.399805427018574,20.8886643211909,16.936090476456435
27007,Beltrami,32.94324318176496,37.53288684812759,37.45741904163499,25.828939578570147,24.577380814306373,24.20854330218344,22.429830642277874
27009,Benton,38.216738982043076,37.16811605831699,25.575595091225427,26.473831480366265,24.008813023356577,21.11180098373617,18.974359668165945
27011,Big Stone,33.80148787362935,33.31091146919951,26.529065069769967,30.104044783803467,24.237818368222026,19.895327763085362,17.46481259614922
27013,Blue Earth,34.18171183321008,33.71408238953547,30.204611112819933,31.952038304524436,28.72860763818533,24.58772985837305,23.889631120307023
27015,Brown,32.17392336669626,30.26489636173072,27.99425436910615,30.34957663374463,25.92752275514011,21.720634952647956,20.640437887208606
27017,Carlton,38.82930239597876,40.2093182691031,30.557825626224133,25.829651291359923,24.208179708826467,22.37346984132431,21.60339397221958
27019,Carver,41.41650334696751,37.93791819409975,28.164871274106478,29.36954248213981,26.39952179870218,22.054449081759596,22.173134298495146
27021,Cass,35.65446641249771,38.36607244113591,31.381063410561858,24.40624650749626,23.08771116919957,22.326721143784,20.358293405592168
27023,Chippewa,39.08804038007372,36.428579623686105,30.766609883989116,32.00113715773818,26.56282205215723,22.652190816772908,20.566892434457053
27025,Chisago,33.689574729786976,34.481731639043765,23.711754663284157,24.197035046946784,22.100370325510752,18.7315929770012,17.273538633342298
27027,Clay,34.03385174106974,35.75955322769697,28.226007185524104,28.024861442015133,24.488719384115477,21.794464264511962,18.534899765496164
27029,Clearwater,33.007386737325014,37.482037359633715,35.80625877281373,25.860400030574187,24.14268160798341,22.532104448242315,19.763512282774965
27031,Cook,38.84759213789692,41.05472067148735,42.38022220355191,27.826680750112626,25.16993756555561,26.707928477131208,24.857929207954747
27033,Cottonwood,28.70688675714288,27.978972058952067,28.589644452284315,29.47093621706208,25.03197143065626,21.112754930979058,20.54915091047365
27035,Crow Wing,35.53617411014916,37.716672273346404,27.031844071829298,23.85673676222771,22.242253206880413,20.848443320730134,18.26266307210579
27037,Dakota,42.07745523019245,40.1319611345873,30.334505749492912,31.137258790398345,29.131596629932265,26.27437796607413,26.156523996579228
27039,Dodge,40.24188499345257,39.02625954520597,30.74407270317078,31.270665418420542,30.439388683548362,27.7948489682056,27.60417625502341
27041,Douglas,37.290161109824936,38.6076909069851,27.336545374565404,27.03196636488691,23.684020262867328,20.67386486903749,16.349813895606626
27043,Faribault,36.831989091639656,33.53300149368611,29.954826094302366,31.674054821022853,29.65346069397246,25.529523614648525,25.24981025878955
27045,Fillmore,41.915367549434045,38.61916258402407,31.754336373680882,32.85039150054439,31.76402830825325,29.41139589072526,28.91033389948579
27047,Freeborn,37.493691754348106,33.97879338980259,27.95327427674908,29.681868241224144,28.672533298779946,25.454721914230785,26.01141677388189
27049,Goodhue,42.40490101551739,40.46830572419797,31.144062350995313,31.059691802670507,29.29549044215516,26.097236247424302,26.250810959626026
27051,Grant,38.41815269858075,39.862080916760135,29.644296285653514,30.841302418729168,26.188003035216997,22.728872487159922,18.688957673745524
27053,Hennepin,39.285412272080166,37.45258104978813,27.41677623310938,29.039088189141665,27.403541497418768,25.241665816379413,25.16787526854056
27055,Houston,43.17813773137611,39.07715020928017,31.803378096932406,32.42494836143155,30.377505124837644,28.009671180639153,27.50583457979853
27057,Hubbard,35.89408333486952,39.07191066484454,34.556671700749206,24.90007803511565,23.457758022338133,22.547207480312416,20.274590204050295
27059,Isanti,25.05624964720959,27.005731517015732,17.077938286899855,17.617321260591496,16.244965656483842,13.437686632958753,12.467674298294366
27061,Itasca,36.10260980691669,39.16975506151203,35.535584949095266,26.59474835549504,25.377244100797373,25.134730513948043,24.014286352046817
27063,Jackson,26.198664880103255,26.76217957187606,27.676129635390147,28.40814506240665,24.757627583488677,20.453775514629836,20.7962243602242
27065,Kanabec,37.78002969292704,38.71965186372449,26.785072160281292,26.746482184213196,24.82012392563932,22.025135112366566,19.668520705212106
27067,Kandiyohi,36.99046759878383,36.22588671326389,28.37398250035208,29.81662508004672,25.45552522446483,21.470950203529625,19.57447797659637
27069,Kittson,31.57543756001383,36.84370760655944,32.99076592228548,26.974468086796836,24.278343903543025,22.194148135447996,20.33361502150595
27071,Koochiching,35.82777478396265,40.12843172660013,42.277285546733836,31.508389882578893,30.273157681822404,29.814481410595114,28.487119755980427
27073,Lac qui Parle,32.168116092386406,30.031049852854423,26.07907832092552,29.70933589101276,23.304883525999266,19.311681957015626,17.47783182038358
27075,Lake,39.40083721167658,41.445321412296614,38.98080754949025,27.190406311422425,25.70884035651562,26.61447677874129,25.13942151213932
27077,Lake of the Woods,28.159946682144355,34.45140226055456,37.17512727172853,23.983601071180022,22.669304558094538,22.807433463720027,21.39416288570307
27079,Le Sueur,37.838037839464555,37.27203524021855,30.083219314915112,31.240047249480632,28.151392354190723,24.3666477024951,24.045688317133603
27081,Lincoln,24.498626176239398,26.40170692770236,23.921786199647812,27.090291085958185,20.569975303150713,17.205938484977672,14.83364480589347
27083,Lyon,31.11116831575652,29.29727379984557,28.220089666803243,30.438969661006947,24.59066727975674,21.14459003649563,19.52236510352886
