fips,year,month,prism_prcp_mm,prism_tmax_c,prism_tmin_c,vpd_proxy,heat_days_35c
27103,2023,2,51.053999999999995,-2.9444444444444446,-15.0,0.09050000000000001,1.7281834097268406e-07
27103,2023,3,39.116,0.6111111111111119,-9.222222222222221,0.128,1.0225131414215188e-06
27103,2023,4,78.74,10.944444444444446,0.9999999999999984,0.46649999999999997,0.00017927558196513952
27103,2023,5,156.464,22.722222222222225,10.055555555555555,0.9,0.06458025901725203
27103,2023,6,37.337999999999994,28.555555555555557,16.0,1.261,1.15013916376079
27103,2023,7,50.546,27.5,14.555555555555555,1.055,0.6893210973007684
27103,2023,8,91.18599999999999,27.16666666666667,15.833333333333334,0.8335,0.5855632543201104
27103,2023,9,102.86999999999999,25.11111111111111,12.5,0.9335000000000001,0.21217482759766407
27103,2023,10,109.47399999999999,15.5,4.61111111111111,0.55,0.0017487379698341596
27103,2023,11,1.5239999999999998,8.722222222222223,-4.111111111111111,0.37650000000000006,5.901650104424316e-05
27103,2023,12,61.722,4.388888888888888,-4.111111111111111,0.17950000000000005,6.760873912581277e-06
27103,2024,1,6.35,-4.888888888888889,-10.88888888888889,0.0655,6.536708027235752e-08
27103,2024,2,11.43,4.944444444444444,-6.0,0.217,8.925656338831845e-06
27103,2024,3,48.00599999999999,8.499999999999998,-5.111111111111111,0.474,5.281029640027457e-05
27103,2024,4,105.41,14.055555555555554,2.8888888888888906,0.5800000000000001,0.0008493381556133757
27103,2024,5,152.908,22.055555555555557,9.5,0.879,0.04630203187364795
27103,2024,6,276.35200000000003,25.055555555555554,15.055555555555555,0.859,0.20640217864057117
27103,2024,7,85.85199999999999,27.11111111111111,16.72222222222222,0.8095000000000001,0.5698261442403166
27103,2024,8,128.52399999999997,25.888888888888886,15.444444444444445,0.681,0.3119813083213816
27105,2010,1,30.225999999999996,-8.833333333333334,-17.166666666666668,0.045500000000000006,9.095652495690774e-09
27105,2010,2,28.955999999999996,-5.777777777777777,-15.38888888888889,0.061000000000000006,4.19120899523304e-08
27105,2010,3,35.559999999999995,5.333333333333334,-2.999999999999999,0.23049999999999998,1.0841422831454845e-05
27105,2010,4,90.42399999999999,17.944444444444443,4.055555555555554,0.756,0.005935652768006502
27105,2010,5,46.736,19.944444444444446,7.833333333333333,0.9425,0.016129293570319576
27105,2010,6,188.976,25.0,14.5,0.88,0.20078552772854566
27105,2010,7,103.12399999999998,28.5,17.166666666666668,0.9715,1.1198066203238837
27105,2010,8,99.822,28.72222222222222,17.5,0.9610000000000001,1.245939785836552
27105,2010,9,258.06399999999996,21.055555555555557,8.833333333333334,0.6605000000000001,0.0281006669394181
27105,2010,10,56.896,17.61111111111111,3.7222222222222237,0.7475000000000002,0.0050245742117025856
27105,2010,11,22.605999999999998,5.777777777777777,-4.500000000000001,0.2705,1.3539297423853287e-05
27105,2010,12,44.958,-6.4444444444444455,-14.666666666666666,0.0435,3.003132475432305e-08
27105,2011,1,35.81399999999999,-8.444444444444445,-18.0,0.0395,1.1047906975249367e-08
27105,2011,2,50.038,-4.333333333333333,-13.666666666666666,0.07650000000000001,8.629714791635358e-08
27105,2011,3,27.686,1.4444444444444453,-7.444444444444445,0.126,1.551046881161125e-06
27105,2011,4,72.136,10.777777777777779,1.1666666666666674,0.36000000000000004,0.00016494157667599566
27105,2011,5,128.778,18.555555555555557,7.6111111111111125,0.671,0.008056360124167458
27105,2011,6,108.45799999999998,24.0,14.277777777777779,0.9070000000000001,0.12210413147688383
27105,2011,7,227.07599999999996,30.444444444444443,19.72222222222222,1.1155000000000002,2.7894058356689926
27105,2011,8,23.875999999999998,27.333333333333332,14.833333333333334,0.9305,0.6353733136520305
27105,2011,9,12.7,21.666666666666668,8.055555555555555,0.8280000000000001,0.03813048789244078
27105,2011,10,11.684,18.111111111111107,3.444444444444446,0.8435000000000001,0.006451374102534919
27105,2011,11,1.016,7.944444444444443,-5.0,0.385,4.0001975022143636e-05
27105,2011,12,18.034,1.1111111111111112,-9.38888888888889,0.17600000000000005,1.3129328497724043e-06
27105,2012,1,23.114,-0.4999999999999992,-11.0,0.15250000000000002,5.866704211627753e-07
27105,2012,2,64.008,0.9999999999999984,-9.61111111111111,0.1265,1.2419812642182992e-06
27105,2012,3,36.57599999999999,13.777777777777777,1.5000000000000016,0.5125,0.0007392027112382213
27105,2012,4,85.598,16.38888888888889,2.833333333333334,0.7110000000000001,0.002727283861741943
27105,2012,5,241.80799999999996,22.61111111111111,10.555555555555555,0.9800000000000002,0.061097415088992885
