fips,county_name,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,year,month
27165,Watonwan,51.996850704309175,269.25665722564696,0.194262888928009,0.1138324240469246,4.774606193292041,4.561917726554741e-06,263.6704788068862,-33.20244790693506,19.107681285751713,97673.3147658497,0.0032737414166176078,7.205617455427085,-12.139649842115176,12.381372172240091,0.005813231984557496,0.0009651404060006109,0.16755227215005877,1.9855926144547296e-05,8.422697351304104e-06,179.47230688152322,17.08790651226545,94.91547170021445,0.10952576833419006,1.14333846944457e-05,32.67047026808232,282.1551952512523,62.826487937683716,83.97523445622521,269.17010371986584,274.975922220364,268.8226282396943,269.8594320278629,45.42740722774228,270.3908448004537,0.0005041180059292987,4.807563510647495,2000,2
27005,Becker,55.58346376470553,264.6142973895659,0.1956024458761274,0.04559973893257477,2.585899597212661,3.5761789150787266e-06,244.87416594879738,-32.213223102616055,11.713394988993233,96290.86235417904,0.0024779378011146216,2.999466384136512,-9.16993260082816,9.884372580220358,0.07727968202243428,4.9665829806380484e-06,0.18648338530141162,1.7443396945679325e-05,4.8395574428241425e-06,176.46178851735348,28.995181678919213,92.77592008172861,0.2109717850726589,1.2603973172259303e-05,26.66274796530962,200.10005631097775,54.51011702136212,68.24612835486178,266.5551854806491,273.4078141466582,267.6644560784864,268.6356729510148,41.26030149895516,266.1667472894286,0.0,4.050825542450832,2000,2
27107,Norman,50.02598735464563,265.532426393429,0.20290121731263192,0.05560805973170513,4.079920588674739,4.2638029556051334e-06,242.53224511290657,-37.89129032011393,14.337776656247758,98225.51575978291,0.0025193450372325518,3.3809281884927285,-10.851061643544774,11.636708373724366,0.03367240342637332,1.3121876772521834e-05,0.15450634874688635,1.6863943274758085e-05,6.427059601565777e-06,178.0877340919596,19.639323099000386,94.33979895560427,0.15539555680424746,1.0436866666846875e-05,34.113385777411544,234.84875566599513,62.955738733930616,81.01861325333634,266.6502233896748,274.33132264915776,267.2651197586584,268.4621063920746,46.52946083197526,266.8077583555886,3.1837806986950645e-05,4.326792302278978,2000,2
27089,Marshall,55.11643820651649,264.13307654103323,0.16352176342802052,0.033006688273634226,2.84933444860153,4.000938430324687e-06,236.7221053395961,-38.31336192648269,12.252385902138858,98062.93639184702,0.002368218231281144,1.630098139331115,-12.54522138384223,11.04245142608156,0.0438199609521485,7.4671120061275816e-06,0.16531684751013737,1.5838911511808547e-05,7.639958811208497e-06,172.20131886455596,26.350462944171472,96.7261281742437,0.17282758616040536,8.199109088351664e-06,29.985523776480907,209.21222210670007,61.88644152097466,78.48243275849934,266.28300171262856,273.3214523149495,267.4002293642415,268.44511757339745,43.06609849004273,265.72457994401293,1.0953370547708538e-05,4.32266705919107,2000,2
27093,Meeker,57.269956514526214,266.82308025230657,0.18506439958150597,0.07328658479374792,3.218419992351141,3.8006416020505154e-06,257.4405148665267,-29.221133640236058,14.856645963550324,97395.30499621725,0.002744581685671582,5.090950498477754,-8.56279158557947,10.44205154668661,0.0076881890256151305,0.0004437095753245482,0.1654558514082376,1.767820167657764e-05,7.812798787962886e-06,165.2941300925707,22.644152580138865,94.44556973107333,0.17100469444468352,9.865809044160967e-06,31.168058398827135,241.83958739017223,56.93652188402113,77.18934409502175,267.5007262471044,274.5495076339167,267.7639429341507,268.9022584332224,40.71299970681953,267.8510858878744,6.61082237553795e-05,4.3846468024409875,2000,2
27065,Kanabec,56.191576431296205,265.4760015799136,0.1931638710263893,0.16911388336217717,2.2204061616140405,3.6551650575650717e-06,246.97373774326852,-33.806567454171926,11.572363352583054,97583.09302287371,0.0026427817772177384,3.6502865831976012,-12.532342081027982,10.08538413729096,0.10676954214132729,0.00017272439453629065,0.21508811981489753,1.8799013978020026e-05,7.154298159473709e-06,222.5195996491471,34.578136110423465,91.33035680117132,0.23411254927047365,1.1644253115225779e-05,27.50302359375069,223.48116160991498,62.94977829817136,117.88575849700112,268.1231869279759,273.97993097136043,269.48420445987387,270.42314206693726,40.90012763855343,267.34711013875017,0.0003439143145806044,4.155311353390541,2000,2
27077,Lake of the Woods,48.97441672161879,263.6259712108775,0.2252911050429846,0.054940830453676974,1.5589470113023556,3.544170105517043e-06,234.53376751087362,-37.325139310595816,11.136020246544195,97403.16418074936,0.0023434868641937913,-1.7115678213738255,-1.519600570722703,9.868049833022004,0.0878006329338929,0.0008281607104205542,0.16882191680054323,1.2618075586509836e-05,4.677253435619937e-06,353.70212026809367,38.60197615441767,95.37480828619849,0.22925619770417024,7.940758209014426e-06,26.45710824368592,198.985855075686,67.23432397092145,122.8627142792749,266.4716211409715,272.0304236565973,268.0289537756257,269.1718478597767,48.744972815808865,265.14229093800947,0.0,3.534368858363956,2000,2
27081,Lincoln,49.15762434331538,268.7479183746741,0.17999483467495012,0.18890504174136424,4.383092070653508,5.025397173480613e-06,257.9859845093312,-36.47547111443015,22.17517456141267,95749.85999592982,0.0031190230883568503,6.1814509459891545,-9.897137691152677,13.726316702934101,0.0017399310154554417,8.715796484711107e-05,0.12927381028848228,1.731384163515089e-05,7.255887104486713e-06,127.97054249077816,14.391958732714855,98.1480810814949,0.10671536205546046,1.0058062096679935e-05,27.658227251463686,230.2906161745878,50.75875302305245,49.55369552083662,268.68211333449534,274.7019056295445,268.3753381171816,269.46899394736386,50.12166959526512,269.9280135621969,0.0017229060111552165,4.710916412796754,2000,2
27075,Lake,50.98583149414127,262.8688255719668,0.15195084084787097,0.07289619248678357,0.9777156995056988,4.909865057116634e-06,236.97473263039745,-32.20583954005283,14.753317940905422,95584.88039642778,0.0022053092805396747,-3.0646553197597326,-2.634757428960201,13.771245881432394,0.11955753111263269,0.0019240603383266339,0.1713272308278557,1.4497286708121634e-05,3.213996354660343e-06,517.5335827383358,57.962280367745706,91.68494539713251,0.3668508121135802,1.1283242139108476e-05,23.984786652667562,268.79086884930086,75.07808869258635,151.16313801628405,267.4866697502613,273.9889309011934,269.48918737766877,270.8451803813487,45.220918967572565,264.25644375418153,0.0,3.6617667322804093,2000,2
27101,Murray,50.31498586261332,269.0595685908537,0.19249637741889775,0.28519554025173033,4.4068247304239305,5.299492398730592e-06,260.9192182609252,-35.07763980025744,23.38343103574572,96005.46831019262,0.0032073463740599295,6.138523061852415,-12.93968546513087,14.486993878938284,0.0014188597327074429,0.0005581271757473476,0.13612036372244582,1.7703991248926938e-05,7.11425520776777e-06,122.6262743734689,15.21089303592172,93.235479890021,0.10442431079148078,1.058942590812031e-05,27.48523463097528,250.59710547530688,46.94918910336363,48.191780650800645,268.941768797234,275.0609523114441,268.65374450025104,269.8356601927847,46.614453235443925,270.43281636141296,0.0036223945121593515,4.863393581478465,2000,2
27159,Wadena,52.79015817557597,265.4337313706355,0.23304122683896308,0.08099084254508254,2.119727628477048,3.09247045020495e-06,248.05080139548224,-32.33607191700504,11.527958194305679,96378.28881302614,0.00257483721793521,3.164728175382252,-4.536312336787192,8.60878646393464,0.11075107916762221,6.410053542317485e-06,0.1789285327692295,1.6595601578460582e-05,5.0864063733829684e-06,173.374112854269,25.890481738308456,93.65256189904339,0.1860807314951261,1.1509420107971791e-05,25.164384988745823,210.32365157526849,52.612105956573636,80.34816989501537,267.0554621192859,274.16395236301423,268.10775756958736,269.2500065992902,44.70208150740161,266.5876171488965,2.1554407232130264e-05,3.8913031759708017,2000,2
27113,Pennington,57.072483128284986,263.8249407010935,0.16671119849674398,0.02549480735745992,2.2444605497275156,3.6469782489278224e-06,237.78866298342535,-36.32744303832183,10.732717791992936,97595.28441712243,0.00239578599241196,1.9282500889346932,-12.220284240119822,10.11236561336387,0.03520343485821676,1.6045776136416278e-05,0.18249325573566563,1.6135393379314668e-05,7.194186721664703e-06,167.94431591701795,29.909670624335835,96.2842140115294,0.20216487075483613,8.941562153751385e-06,29.51607207208094,215.7149297199925,59.09180681565828,79.33653930099894,266.49989323150896,273.3760686258179,267.81127578462423,268.8062289804497,41.15758145173733,265.76152825808384,1.3292203345316074e-07,4.144723998479474,2000,2
27155,Traverse,45.946398734795345,267.6462321663824,0.15033771583532773,0.07039911613534583,4.231528154114915,4.157572538738722e-06,253.6919610271022,-35.752171211122786,17.234418902193564,98285.95137374116,0.0027816789931307804,5.545917336908946,-7.388139374254077,11.35239181107222,0.010861545035119059,7.207002847043679e-07,0.13793301103203406,1.8197555518670126e-05,6.3143166282567725e-06,163.15102174165378,13.4195538226324,91.49988779624503,0.10883548839717942,1.188340594236007e-05,32.6530773060392,237.67869968390704,64.66077352606524,65.8370401908631,267.8111362301654,274.3816156163043,267.6822210677113,268.77215316017174,49.15670201596881,268.5566913745584,0.000495813033123021,4.378078792222771,2000,2
27173,Yellow Medicine,47.00118881389997,268.8786940009881,0.17631146560008978,0.09765737637555126,5.057462550947141,4.724417320361229e-06,260.26443552821286,-34.84182822643636,19.467229594552173,97729.15077025224,0.0030735749450353173,6.425153615536091,-9.988032529734621,12.811129741931117,0.004159163963756737,3.7369818151700564e-05,0.13497769836194365,1.747033428383449e-05,7.3200084945715455e-06,153.78448781777058,13.812783850859343,90.15276942109328,0.10384101414603689,1.0150151399701449e-05,33.375037203956005,276.67198314777926,56.47748640182297,63.93217682255199,268.8170441335093,275.1721595640517,268.5184168917953,269.9176087497798,47.88381687516054,269.86057330144513,0.0005317548180770608,4.622458174608268,2000,2
27151,Swift,49.702965624883014,267.8676580747134,0.17765727251957195,0.08276402094553761,4.263128929189418,4.602106907875304e-06,258.7287025536776,-32.17617136309795,18.608896896267986,98046.120913165,0.0028404879715648724,5.786721245327273,-7.218085490681579,12.551568817013983,0.004409530085312932,6.760106356146777e-05,0.1448806590650443,1.8704106447244146e-05,7.644888245073868e-06,155.71531900555027,15.761568179960376,94.03847899829007,0.12607116335499072,1.1059154477390852e-05,32.30305998383057,243.29046370996954,56.837319523347055,66.57495453561607,268.0484209485086,274.4538143992472,267.8975786283393,269.20373211117726,47.18810985164806,268.7696178419043,0.0003888583636246643,4.511895916003689,2000,2
27125,Red Lake,55.984990486273205,264.14766841127096,0.18230113594310804,0.029409583788495588,2.6144857152141925,3.6605319137893983e-06,240.60277172680102,-34.86724956528671,10.79344592812776,97735.33902232304,0.0024295864895729218,2.708085631989366,-12.758308766490506,10.103266062642403,0.024541872530420974,2.0402281063900817e-05,0.1806208547286098,1.630231961818717e-05,6.812099551297092e-06,179.0254804077207,28.216741130874528,91.17891657304241,0.19724515860707756,9.489868968370064e-06,32.50690568968704,213.67604415805414,64.18770397465559,82.33097562233726,266.42324627619774,273.1477300742911,267.5344644777636,268.4672329779121,39.95199439575084,266.00952159092117,0.0,4.153703529608758,2000,2
27029,Clearwater,53.15253797534289,263.9860477946722,0.25470469018818154,0.04349928474145816,2.1180504239712956,3.4682028588392425e-06,242.02126922722226,-32.45100393991091,10.667492204598304,96350.62763324921,0.0024560481022232942,1.864176734258619,-6.0446669144643375,9.610341448024306,0.08655765350324277,2.401508454385751e-05,0.19003941548132908,1.6517700525628202e-05,5.09431643279057e-06,221.1087866511149,32.825908071838974,91.99136867759553,0.2312512062130598,1.1423564306201731e-05,27.749791673382468,201.1402500442913,60.61840693184288,87.55474297331905,266.62779535772074,273.1762249564673,267.88336771204695,268.81320743602265,43.24957039059277,265.7755987876516,0.0,3.7123570343369554,2000,2
27011,Big Stone,45.956175943807885,268.1887774500573,0.1500268727256934,0.07613032754333506,4.2314071967721585,4.267588193982346e-06,256.2201460840038,-35.64825895955719,18.34175324634407,98083.34206430017,0.0028836187522158436,5.973274566945841,-7.359443544752416,11.645085599184965,0.006046975685128831,2.701835668588725e-05,0.13479424945574509,1.787240359792556e-05,6.90884876580048e-06,148.6639459747837,12.687759343919335,92.00307903135044,0.10278639918763935,1.0963468483724169e-05,30.741465688816927,227.48543685375515,58.42766663409188,59.49466856743209,268.2139789985937,274.44754449919026,267.95104419377316,268.9879279794733,49.54924293612828,269.0767103182941,0.0007675944292786191,4.430616470208431,2000,2
27127,Redwood,49.15570884048719,268.91761037561827,0.19268811566779048,0.11626639394335313,5.123734630094007,4.710749610041537e-06,262.7112391768623,-32.724864867207295,18.923335314585323,97918.16808551397,0.0031125439382361066,6.574993822547691,-11.670402651407812,12.77119083477436,0.004264591053985898,8.656820125390231e-05,0.14342821732984595,1.7635606160376023e-05,7.473819876800781e-06,155.33502755451858,15.219803574060233,87.32175342212608,0.10650878279949835,1.0161688102315216e-05,34.65217931279267,292.9088671285197,53.78997551249255,66.89293983789482,268.83200566143114,275.3550157669141,268.5700253698202,270.09937850878873,44.4932439461487,269.9427990329579,0.0004591490623682245,4.662755449038084,2000,2
27135,Roseau,57.28509645554865,263.0866679315521,0.15377388848204068,0.013058153988095315,1.1062941701462243,3.2674582319531258e-06,233.54375967351447,-37.44508012327232,9.627713379238502,97607.79741628337,0.0022942437986146333,0.37837738929290404,-11.267982139539766,9.150868790329426,0.0823041635366572,3.567994218433313e-06,0.1797622879730878,1.4830860338128425e-05,6.6823423807449294e-06,173.6818968243358,35.5819664174924,95.68806970519014,0.21574731814782622,8.148271862159465e-06,25.974194987456492,194.3415466890563,56.75932040581341,69.98364091182434,266.383414544125,272.23542413292506,268.02324567140323,268.71692819787523,40.8012905348626,265.0627000448678,0.0,4.069462485562769,2000,2
27031,Cook,55.70213950849417,263.3165287472025,0.1637002919285173,0.04573336859760742,0.6411244458582864,5.764593305217725e-06,236.3128902882065,-35.171170595469185,16.68043503115889,96412.14741920792,0.0021990319622472716,-2.339980333889715,-11.77131508242205,16.22937984061553,0.0772811651612009,0.003982298776555896,0.13059011482957578,1.4122636300478647e-05,2.1760839706726093e-06,511.9222475325684,69.03165752186433,91.92353527613739,0.3973213305635173,1.1946393357150243e-05,23.454872800018705,264.0556596505741,76.47617783499567,151.20156116694997,268.4220606303632,273.8161811978619,270.5054750107969,271.51533120645524,40.901725224941146,265.0460679654509,0.0,4.257108810150285,2000,2
27051,Grant,52.76983988774037,266.5770350611911,0.16221340538265494,0.06382609022298914,3.423272065956254,3.8412791640337434e-06,251.23610692647347,-33.93400083023423,14.968313980672272,97848.06234121876,0.0026513795560621956,4.890390201599371,-10.19420515204179,10.55242662714418,0.014328370536829053,9.828922466962357e-06,0.15833662348003058,1.874032245740109e-05,6.114094484962791e-06,157.46870336418593,18.601255179058025,92.89219157269,0.1443051433353615,1.2626616165792651e-05,31.68590914629363,243.32616482903617,61.46445121254466,64.31799529728556,267.13351685665333,274.45597691559834,267.2785870696232,268.49106606924136,43.679912342693264,267.69157529567116,6.1621949997006e-05,4.3982193195979855,2000,2
27023,Chippewa,47.81606188989051,268.29776641591855,0.17802797762109693,0.08717714376294684,4.960224175730679,4.860050833066518e-06,260.3856761236416,-32.39251663917097,19.14566697121876,98233.49748224358,0.00292563919270664,6.0422410110854115,-7.828592063329926,13.189437626685338,0.004622930978197359,3.063808415352919e-05,0.1396173257419028,1.829057622154663e-05,7.65340590909543e-06,171.1473294188922,14.791786525579274,91.34066300886518,0.11787096078225368,1.0637340445456543e-05,34.701101308861304,271.7297462803698,62.96108097881269,73.48494126850163,268.3457297598003,274.8756695120328,268.11025433725894,269.51844631838475,47.60757319101175,269.20230758161784,0.00043992480755924225,4.552642264655046,2000,2
27043,Faribault,55.844301604630026,269.2347109214281,0.2214087663767516,0.09928452900675476,4.882499453923754,4.536263090205102e-06,263.02927367790585,-33.656504264121125,18.335454320775597,97628.65401727874,0.003307338905762939,6.8343829294810305,-14.818269388836173,12.28876500589864,0.0159250799860631,0.0007045686334042706,0.20075249371597484,2.2661316197766255e-05,9.297002480843882e-06,220.64414947404666,21.316397981285448,99.35040213410349,0.13464643547659663,1.3364168380248884e-05,35.78550346544897,291.77666826542145,76.62093927054012,108.23771761922409,269.38184978765753,274.89251952721366,269.30713392300373,270.41445616429746,43.77626479141185,270.4622305193775,0.0005466016008087234,4.939052394400436,2000,2
27115,Pine,52.91102770586207,265.258055840737,0.1928958015989607,0.22422216998883887,2.7011505735118058,4.798260471494832e-06,247.40344797782436,-32.301419571748724,14.906001843487232,97946.40536270314,0.0025407636558866724,2.9184065815408293,-10.580408530525398,13.236137591614847,0.10466438536881799,0.0017639803545571955,0.21763070980940966,1.8730405988111133e-05,7.005107931690409e-06,305.39911924062034,38.66664977833467,92.06191501053105,0.2613635335726841,1.1725216266899771e-05,28.624511277788333,239.30691524150112,69.65568441017817,134.20190928926732,268.2129722149921,273.918433237381,269.68412233375255,270.69541305469767,44.02579291281074,266.82545738891775,0.0004943286856166292,4.190294387697555,2000,2
27099,Mower,58.914225972318015,268.358739343395,0.21903069043687656,0.2656438132847263,4.025387498887005,4.5998447566540625e-06,260.9075368795321,-32.19804977577749,18.899575665811554,97289.76163164097,0.0031211518519351457,5.681384068400699,-12.783580050989535,12.524292056881926,0.0153241542939068,0.0004135458941392631,0.21456892029208285,2.0234144813640805e-05,7.55971483262275e-06,258.802416995583,27.326578169986377,103.88833680989883,0.18664051702056753,1.267482242114652e-05,35.35150785556566,251.4773060578289,80.65716860333134,142.79376803651178,269.0793432098344,273.778020742636,269.67516807329525,270.84995396807045,43.77508889933008,269.6132785325357,0.00814049844703032,4.919834925418868,2000,2
27045,Fillmore,56.88946626624076,268.18307514620994,0.25853699992927154,0.4350491045120482,3.9953011662723474,4.969077845310799e-06,258.66778862635164,-33.658626421878985,19.480623661253397,97529.13175400345,0.003066678704313574,5.59340436288987,-11.346672846506289,13.558696365586409,0.00663205257879337,0.0011054414171903833,0.2061892314271394,1.8805426021030797e-05,6.378478753341011e-06,228.46027429817357,26.24036139268665,106.49930676301678,0.18405826274662726,1.242671349858926e-05,36.76227373432689,250.42317028732086,71.74630838738665,119.95184121205118,268.54026426028497,273.96777161664727,269.0156665859957,270.28920146074,47.402414905846975,269.43907055402167,0.02429268872422259,4.7951462669213845,2000,2
27039,Dodge,60.591390530991006,267.9367578999191,0.20106364121902792,0.24354040322461268,3.6206355431049144,4.257279064778607e-06,261.78116526381166,-29.77518746456283,17.163806126509186,97475.94603335657,0.003045646812939132,5.436081553870858,-12.519165275894611,11.620921243682869,0.00875182981330057,0.0014578512627738843,0.21757601715304586,1.9932166670684197e-05,8.039199053436417e-06,234.8597164286647,29.237496379647713,99.42562892674012,0.1944662360275819,1.1893158225780442e-05,33.88634816245317,248.35336873960287,74.21648952764622,126.756958678622,268.859466095864,273.85079078428834,269.5371044743943,270.6891239600626,40.506422951267794,269.2376179094398,0.004724622249398289,4.731162102400225,2000,2
27109,Olmsted,57.87636305886928,268.0324344342824,0.23186024667051197,0.32799724647868705,3.8330614667666625,4.7922684999646825e-06,261.34529541382676,-30.519178578465606,18.72382918813488,97703.83548832136,0.003012205312650442,5.437989747151938,-10.928399221817344,13.099140543716548,0.007607952691262779,0.0012856944242547927,0.2040845562557471,1.8902430419197747e-05,6.865655970861767e-06,234.32232748570596,26.430195169613082,101.26655173764328,0.18557024272143954,1.2037130267493553e-05,36.179579178211426,249.01264951119487,72.72199288003019,125.42080746854347,268.5884914913139,273.87254233621525,269.1540985368735,270.4127782789595,44.00027571782382,269.14997690292995,0.009808506221369919,4.743492888876144,2000,2
27157,Wabasha,56.529311713773,267.8247053491702,0.2390659218221006,0.3277175188755665,3.7545375156657532,4.858517339058027e-06,261.99350710125816,-29.114699215969342,18.379439208467094,98098.14246869322,0.0029418732345910126,5.571012055652894,-9.72580369684895,13.304439763970525,0.003736166987485352,0.0026303518539429536,0.19819215513972677,1.8732261650933422e-05,6.207497586923512e-06,211.9762524252414,25.146733995517035,98.3294240088347,0.18637346654951342,1.252477698548394e-05,36.921735920669605,253.21403309421157,66.84448923141971,108.21003461370049,268.2111537459651,274.1087584239843,268.63654664446165,269.9126420226829,44.099440773950086,268.8462089696122,0.0064543852455109735,4.684033345427774,2000,2
