year,,2022,2022,2022,2022,2022,2022,2022
month,,2,3,4,5,6,7,8
fips,county_name,,,,,,,
27083,Lyon,987.4383788514591,2520.6546307308977,2546.136512495969,3217.7903936925322,5433.835739772421,7202.4552800280935,8273.649521629488
27085,McLeod,338.01800840264747,2505.9845463418737,2677.7366109319246,3883.30324011203,5600.609660923436,7667.502357409594,8367.31054786962
27087,Mahnomen,137.43822092041685,1376.107437739796,2808.8826647774104,4257.66382572254,6608.43108155027,7854.087045330007,8060.08288436901
27089,Marshall,18.47581859801983,1848.1086302036206,2512.896317712035,3363.485961266647,5795.360616490177,7380.9460699532565,7632.315487143519
27091,Martin,960.2063576202714,2299.162493374043,2396.024730419067,3094.8823529411834,6448.176689826884,7939.116229515842,8638.520754841653
27093,Meeker,161.05651720128338,2525.826384397693,2668.2728998953053,4144.898881366654,5528.117996549666,7243.346642363193,8058.046647490752
27095,Mille Lacs,258.5438641423498,2128.4545251169084,2857.472403721978,5413.018538105321,6641.56015977807,7319.419968248035,7366.4029262385075
27097,Morrison,226.55711542348007,2098.283369930975,3239.5029149723523,5961.309926856097,6902.215860204593,7964.360511345884,8122.979843054595
27099,Mower,512.7982638056794,2455.2242950455006,2550.1326524969136,3141.246326985823,5854.465879833601,7915.859615892745,8724.526367049484
27101,Murray,1495.6325491495927,2321.178591375334,2365.559269366575,3084.2308369923962,5155.259187784823,7183.6728163260095,8385.900700331598
27103,Nicollet,159.3153036046857,2477.2981522797613,2552.9635442762815,3714.313025269677,5998.081164503371,7977.549939023842,8497.502918821354
27105,Nobles,2195.1943061489974,2264.925926318608,2389.1925112954577,3016.6513849150465,5098.017913698587,7356.020826359647,8545.111064325418
27107,Norman,-51.45240434467631,2438.583630049095,2572.4756523406586,3044.5831269738283,5928.7512428918335,7451.055069578253,7846.469832055714
27109,Olmsted,225.34321710843,2699.7282642670934,2954.187882135618,4359.724964897702,6040.618215826739,7767.310067955462,8301.779491318308
27111,Otter Tail,25.807642180734724,1499.67372860062,2899.9259631158793,4906.245487408702,6335.581438928723,7347.713614304652,7768.271257072459
27113,Pennington,-78.2077453629439,2167.2056853564845,2599.8117732392056,3715.7006423430357,5725.111740239911,7068.299483446466,7417.581888932858
27115,Pine,677.5546342563266,2055.9451475990218,3723.590150841917,6277.1894842562615,7750.082497478183,8414.010533166063,8393.9354862796
27117,Pipestone,2537.7967854143612,2597.301610099909,2614.661621702547,3417.8227907618684,4901.115879005075,7059.081347122384,8134.291773589499
27119,Polk,-11.743485139644696,2231.9190818600464,2597.6952632585494,3254.7633321845015,6039.2780232828045,7516.251441752588,7721.752193949093
27121,Pope,23.56757550837208,2440.5326254338825,2696.996590920831,3967.7084654123832,5575.24143485469,7026.318472071085,7869.782639829071
27123,Ramsey,401.4463865974456,2587.205790362137,3065.8728668344106,4925.101270822054,5889.6894862566505,5975.330273593018,5821.357199732458
27125,Red Lake,-78.0541060826155,2285.631750038791,2674.8767728621187,3476.4710724376146,5674.087391465834,7218.935878451144,7606.706505234589
27127,Redwood,513.3915973716134,2481.2285814456604,2574.564944337961,3094.9249890972515,6057.618461252793,7611.0893780975075,8540.10746871797
27129,Renville,785.5823987202375,2456.32851022781,2535.487762188151,3035.529994914991,5686.470946790855,7706.414318949092,8618.843684459733
27131,Rice,186.30285369774992,2551.0345680097907,2803.163130945213,4510.324589278558,6034.224986183705,7695.3399777264485,8271.53523161177
27133,Rock,2397.7602573850654,2391.9788735431275,2483.2769431551183,3159.413103033465,4941.953398322683,7337.795555908608,8526.330887342952
27135,Roseau,214.97988151044356,1151.9548912790224,2963.477270581831,3890.285204220035,6399.926550455463,7585.902511988178,7745.270318939587
27137,Saint Louis,1645.8438824707548,1341.9886280996145,3993.953362258926,5765.438525231492,7490.226410387981,8327.129025488364,8249.840471780099
27139,Scott,276.46638396685404,2809.228468205111,3101.253899400909,5067.291657212234,6339.130986865947,7287.211803846802,7597.832985115533
27141,Sherburne,408.6719237917356,3175.9717143558087,3335.931518221883,4906.243282955521,6511.335444202332,7480.04378814897,7468.538531023915
27143,Sibley,526.8488850419985,2472.9801175420494,2564.142819353766,3621.0746460422147,5795.719268475254,7945.810415751915,8619.807871286757
27145,Stearns,48.85080469703057,2560.0385027031907,3021.8904021118624,5162.223590654192,6014.968437341122,7395.004068143902,7926.78380132129
27147,Steele,186.79438697621526,2413.378457839445,2523.6142410546977,3619.2692707193683,5597.116093367633,7949.555346808812,8579.930482305565
27149,Stevens,-9.400196734573806,2378.9483341913656,2565.998286386703,3337.5388835772596,5176.862989997792,6927.13491946753,8160.772867176582
27151,Swift,183.2035609176428,2571.9566122302213,2602.8088402527474,3366.388515110663,5325.412966782994,7206.948502844349,8298.537059410557
27153,Todd,115.2642445594573,967.1952306542161,3162.166054348216,5771.342072641841,6693.683918538666,7625.953408180598,8068.321833511431
27155,Traverse,-130.48364744459087,2194.9781676229777,2549.1871594915124,3153.2078892049494,4791.91943132254,6835.986233905928,7973.920416296265
27157,Wabasha,275.7839326940502,2805.5782603043026,3032.269375477691,4860.6311390480105,6341.613587654536,7912.185977795812,8292.190086909926
27159,Wadena,446.02324970218535,1905.5968823914195,3568.173895111619,5571.331085734238,7013.795588695118,7751.5574653220765,7920.7940559796
27161,Waseca,259.1668043210039,2354.4636819177667,2485.928962808154,3499.429939818207,5716.367965149967,8085.88539017453,8616.751114244731
27163,Washington,434.379959361012,3032.413955924671,3414.9375434920717,5270.3499912699635,6641.497837732522,7165.040315091342,7235.459326850335
27165,Watonwan,237.96671932022343,2372.1764802004363,2426.548061639316,3090.0898320863025,5921.795307231014,7770.530032334866,8640.580124189735
27167,Wilkin,-43.58418154980515,2441.572943818338,2482.7408661951613,2990.994977159367,5863.775918347356,7148.821175680495,7775.76545572835
27169,Winona,291.4025419047119,3098.027876980927,3401.580470135086,5519.978646912543,6966.678248645676,8136.50106493467,8398.9929695614
27171,Wright,177.27967851195606,2711.494086788663,3057.1613398115537,4659.8124484269665,5916.688533136321,7253.037427499858,7735.401630676011
27173,Yellow Medicine,661.8391311522374,2532.835104529997,2570.744820748328,3305.465818842916,5567.260260834878,7226.65718142087,8501.720998094623
